FULFILL_DATE,CF_ID,CF_NAME,TRANSPORT_MODE,INCOTERM,LOADING_PORT,DISCHARGING_PORT,LOADING_COUNTRY,DISCHARGING_COUNTRY,CLIENT,SUPPLIER,LINE_KEY,id_CARTON,consolidated_fulfillment_CARTON,CUSTRECORD_CARTON_INFO_ITEM,NUMBER_OF_CARTONS,GROSS_WEIGHT_PER_CARTON,WEIGHT_OF_FREIGHT_KG,size_length_CARTON,size_width_CARTON,size_height_CARTON,TOTAL_CBM,cbm_total_CARTON,SHIPPED_QTY,SUB_TRANSPORT_MODE,DISTANCE_TRAVELLED_KM,YEAR
2023-01-04T00:00:00Z,3739,CF-HK-23010009,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670482315967_96447,6781,3739,9610,null,null,129.768863,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3739,CF-HK-23010009,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670482315967_72546,6780,3739,9610,null,null,129.768863,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3740,CF-HK-23010010,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670830753296_30468,6783,3740,9635,null,null,50.98642200000001,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3740,CF-HK-23010010,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670830753296_43592,6782,3740,9635,null,null,50.98642200000001,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3741,CF-HK-23010011,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670898788299_47868,6785,3741,9638,null,null,57.62431000000001,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3741,CF-HK-23010011,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670898788299_1182,6784,3741,9638,null,null,57.62431000000001,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3742,CF-HK-23010012,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670901502205_63316,6787,3742,9643,null,null,44.6303865,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3742,CF-HK-23010012,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670901502204_73828,6786,3742,9643,null,null,44.6303865,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3743,CF-HK-23010013,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670905363303_94927,6789,3743,9645,null,null,126.09751949999996,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3743,CF-HK-23010013,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670905363303_3925,6788,3743,9645,null,null,126.09751949999996,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3744,CF-HK-23010014,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670920606507_13834,6791,3744,9649,null,null,65.611693,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3744,CF-HK-23010014,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670920606507_19555,6790,3744,9649,null,null,65.611693,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3745,CF-HK-23010015,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Li Fu Enterprises Corp.,3554_1670983965076_52722,6793,3745,9652,null,null,67.7189055,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3745,CF-HK-23010015,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Li Fu Enterprises Corp.,3554_1670983965076_19655,6792,3745,9652,null,null,67.7189055,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3746,CF-HK-23010016,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670987818440_54101,6795,3746,9654,null,null,301.46171350000003,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3746,CF-HK-23010016,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670987818440_6000,6794,3746,9654,null,null,301.46171350000003,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3747,CF-HK-23010017,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671006126855_76128,6797,3747,9657,null,null,114.88616600000002,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3747,CF-HK-23010017,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671006126855_31265,6796,3747,9657,null,null,114.88616600000002,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3748,CF-HK-23010018,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671009671060_16829,6799,3748,9662,null,null,142.878166,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3748,CF-HK-23010018,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671009671060_1821,6798,3748,9662,null,null,142.878166,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3749,CF-HK-23010019,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1671077985358_14784,6801,3749,9666,null,null,160.596189,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3749,CF-HK-23010019,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1671077985358_44408,6800,3749,9666,null,null,160.596189,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3750,CF-HK-23010020,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_95029,6805,3750,9670,null,null,55.347222,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3750,CF-HK-23010020,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_99128,6804,3750,9668,null,null,55.347222,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3750,CF-HK-23010020,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_8745,6803,3750,9670,null,null,55.347222,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3750,CF-HK-23010020,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_70371,6802,3750,9668,null,null,55.347222,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3751,CF-HK-23010021,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671094488235_52361,6807,3751,9673,null,null,93.008937,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3751,CF-HK-23010021,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671094488235_60783,6806,3751,9673,null,null,93.008937,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3752,CF-HK-23010022,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671174893886_4646,6809,3752,9677,null,null,24.887872,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3752,CF-HK-23010022,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671174893886_18514,6808,3752,9677,null,null,24.887872,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3753,CF-HK-23010023,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670915930425_24131,6811,3753,9647,null,null,236.923681,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3753,CF-HK-23010023,Sea,FOB 2000,"Yantian, China","Barcelona, Spain",China,Spain,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670915930425_27387,6810,3753,9647,null,null,236.923681,null,null,null,0,null,null,Sea,15084.54,2023
2023-01-04T00:00:00Z,3754,CF-HK-23010024,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670465768945_66811,6813,3754,9605,null,null,12.339701,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3754,CF-HK-23010024,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670465768945_64213,6812,3754,9605,null,null,12.339701,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3755,CF-HK-23010025,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670471075682_37943,6815,3755,9608,null,null,72.977597,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3755,CF-HK-23010025,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670471075682_92964,6814,3755,9608,null,null,72.977597,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3756,CF-HK-23010026,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670482315967_58438,6817,3756,9610,null,null,237.732637,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3756,CF-HK-23010026,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670482315967_61299,6816,3756,9610,null,null,237.732637,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3757,CF-HK-23010027,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670830753296_98318,6819,3757,9635,null,null,94.11586200000002,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3757,CF-HK-23010027,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1670830753296_76862,6818,3757,9635,null,null,94.11586200000002,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3758,CF-HK-23010028,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670898788299_72758,6821,3758,9638,null,null,108.02099750000001,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3758,CF-HK-23010028,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670898788299_55331,6820,3758,9638,null,null,108.02099750000001,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3759,CF-HK-23010029,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670901502204_59486,6823,3759,9643,null,null,85.05503850000001,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3759,CF-HK-23010029,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670901502204_67354,6822,3759,9643,null,null,85.05503850000001,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3760,CF-HK-23010030,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670905363303_80780,6825,3760,9645,null,null,137.09249249999993,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3760,CF-HK-23010030,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670905363303_58929,6824,3760,9645,null,null,137.09249249999993,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3761,CF-HK-23010031,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670915930425_50467,6827,3761,9647,null,null,444.220256,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3761,CF-HK-23010031,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670915930425_56128,6826,3761,9647,null,null,444.220256,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3762,CF-HK-23010032,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670920606507_70373,6829,3762,9649,null,null,122.39664150000002,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3762,CF-HK-23010032,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670920606507_55031,6828,3762,9649,null,null,122.39664150000002,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3763,CF-HK-23010033,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Li Fu Enterprises Corp.,3554_1670983965076_74130,6831,3763,9652,null,null,123.970409,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3763,CF-HK-23010033,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Li Fu Enterprises Corp.,3554_1670983965076_84986,6830,3763,9652,null,null,123.970409,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3764,CF-HK-23010034,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1670987818440_67781,6832,3764,9654,null,null,1086.917523,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3765,CF-HK-23010035,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671006126855_3517,6834,3765,9657,null,null,209.38241800000003,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3765,CF-HK-23010035,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671006126855_95069,6833,3765,9657,null,null,209.38241800000003,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3766,CF-HK-23010036,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671009671060_78346,6836,3766,9662,null,null,260.39841800000005,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3766,CF-HK-23010036,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671009671060_76815,6835,3766,9662,null,null,260.39841800000005,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3767,CF-HK-23010037,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1671077985358_50434,6838,3767,9666,null,null,293.42593800000003,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3767,CF-HK-23010037,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,New ChaoQi Hair Accessories Co.LTD.DongGuan,3554_1671077985358_36472,6837,3767,9666,null,null,293.42593800000003,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3768,CF-HK-23010038,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_86844,6842,3768,9670,null,null,101.41944,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3768,CF-HK-23010038,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_38732,6841,3768,9668,null,null,101.41944,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3768,CF-HK-23010038,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400388_57742,6840,3768,9670,null,null,101.41944,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3768,CF-HK-23010038,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671089400387_72954,6839,3768,9668,null,null,101.41944,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3769,CF-HK-23010039,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671094488235_27097,6844,3769,9673,null,null,170.38956299999998,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3769,CF-HK-23010039,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671094488235_80235,6843,3769,9673,null,null,170.38956299999998,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3770,CF-HK-23010040,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671174893886_92150,6846,3770,9677,null,null,44.331522,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-04T00:00:00Z,3770,CF-HK-23010040,Sea,FOB 2000,"Yantian, China","Lille Lesquin, France",China,France,INTERNATIONAL TRADING FASHION & APPAREL SUPPLY LTD.,Chic Accessories Factory,3554_1671174893886_72715,6845,3770,9677,null,null,44.331522,null,null,null,0,null,null,Sea,18023.66,2023
2023-01-06T00:00:00Z,3771,CF-HK-23010041,Sea,FCA,"Shanghai, China","Felixstowe, United Kingdom",China,United Kingdom,Avon Cosmetics Ltd,Ningbo Kwungs Home Interior & Gift Co Ltd,3180_1665299892800_64131,6847,3771,4734,625,5.43,3393.75,41,24,21,0.0207,12.915,5000,Sea,19364.51,2023
2023-01-06T00:00:00Z,3772,CF-HK-23010042,Sea,FCA,"Shanghai, China","Felixstowe, United Kingdom",China,United Kingdom,Avon Cosmetics Ltd,"Ningbo New Beauty Commodity Co., Ltd.",3180_1664271991283_4346,6848,3772,8944,112,4.15,464.80000000000007,38,24.5,24,0.0223,2.502528,10080,Sea,19364.51,2023
2023-01-06T00:00:00Z,3773,CF-HK-23010043,Sea,FCA,"Shanghai, China","Felixstowe, United Kingdom",China,United Kingdom,Avon Cosmetics Ltd,"Ningbo New Beauty Commodity Co., Ltd.",3180_1664348791463_48550,6849,3773,8947,112,3.4,380.8,35,30,19,0.0199,2.2344,10080,Sea,19364.51,2023
