FULFILL_DATE,CF_ID,CF_NAME,TRANSPORT_MODE,INCOTERM,LOADING_PORT,DISCHARGING_PORT,LOADING_COUNTRY,DISCHARGING_COUNTRY,CLIENT,SUPPLIER,LINE_KEY,id_CARTON,consolidated_fulfillment_CARTON,CUSTRECORD_CARTON_INFO_ITEM,NUMBER_OF_CARTONS,GROSS_WEIGHT_PER_CARTON,WEIGHT_OF_FREIGHT_KG,size_length_CARTON,size_width_CARTON,size_height_CARTON,TOTAL_CBM,cbm_total_CARTON,SHIPPED_QTY,SUB_TRANSPORT_MODE,DISTANCE_TRAVELLED_KM,YEAR
2023-01-03T00:00:00Z,3736,CF-HK-23010006,Sea,DDP,"Zhuhai, China","Antwerp, Belgium",China,Belgium,DOUGLAS COSMETICS GMBH - S,"Zhongshan Domiline Cosmetics Co., Ltd.",15447_1666324047578_10216,6775,3736,9188,422,10.0474,4240.0028,33,23,30,0.0228,9.60894,15192,Sea,null,2023
2023-01-02T00:00:00Z,3928,CF-HK-23010192,Sea,DDP,"Xiamen, China","Rotterdam, Netherlands",China,Netherlands,Rituals Cosmetic Trade B.V.,"XIAMEN NICE PACKAGING PRODUCTS CO., LTD.",2900_1664360866792_80859,7109,3928,5308,1116,14.5,16182,34,33,45,0.0505,56.34684,83700,Sea,18411,2023
2023-01-02T00:00:00Z,3930,CF-HK-23010194,Sea,DDP,"Xiamen, China","Rotterdam, Netherlands",China,Netherlands,Rituals Cosmetic Trade B.V.,"XIAMEN NICE PACKAGING PRODUCTS CO., LTD.",2900_1664359924014_72985,7111,3930,5477,822,14.8,12165.6,54,44,32,0.076,62.498304,164400,Sea,18411,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_66418,7127,3931,9139,2,8.8,17.6,60,40,30,0.072,0.144,532,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_3563,7126,3931,9139,1,7.1,7.1,60,40,30,0.072,0.072,208,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_90610,7125,3931,9139,1,3.6,3.6,60,40,15,0.036,0.036,95,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_90610,7124,3931,9139,1,8.8,8.8,60,40,30,0.072,0.072,266,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_87264,7123,3931,9139,1,7.732,7.732,60,40,30,0.072,0.072,230,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_87264,7122,3931,9139,1,8.4,8.4,60,40,30,0.072,0.072,253,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_59056,7121,3931,9139,1,6.765,6.765,60,40,30,0.072,0.072,196,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_59056,7120,3931,9139,2,8.8,17.6,60,40,30,0.072,0.144,532,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_21703,7119,3931,9139,1,5.6,5.6,60,40,21,0.0504,0.0504,162,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_21703,7118,3931,9139,8,8.8,70.4,60,40,30,0.072,0.576,2128,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_52604,7117,3931,9139,1,4.5,4.5,60,40,15,0.036,0.036,126,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_52604,7116,3931,9139,3,8.98,26.94,60,40,30,0.072,0.216,819,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_97573,7115,3931,9139,1,4.6,4.6,60,40,15,0.036,0.036,128,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_97573,7114,3931,9139,4,9,36,60,40,30,0.072,0.288,1088,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_40382,7113,3931,9139,1,7.844,7.844,60,40,30,0.072,0.072,234,Sea,19492,2023
2023-01-13T00:00:00Z,3931,CF-HK-23010195,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666161196360_40382,7112,3931,9139,4,8.6,34.4,60,40,30,0.072,0.288,1040,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609612_25964,7164,3934,9147,1,10.2,10.2,60,40,21,0.0504,0.0504,335,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609612_25964,7163,3934,9147,5,11.6,58,60,40,30,0.072,0.36,1900,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609612_89697,7162,3934,9147,1,9.5,9.5,60,40,21,0.0504,0.0504,308,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609612_89697,7161,3934,9147,4,12,48,60,40,30,0.072,0.288,1584,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_71340,7160,3934,9147,1,6.2,6.2,60,40,15,0.036,0.036,195,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_71340,7159,3934,9147,5,12.2,61,60,40,30,0.072,0.36,2015,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_32588,7158,3934,9147,1,5.3,5.3,60,40,15,0.036,0.036,153,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_32588,7157,3934,9147,5,12.8,64,60,40,30,0.072,0.36,2125,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_5625,7156,3934,9147,1,3.6,3.6,60,40,15,0.036,0.036,100,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_5625,7155,3934,9147,2,11.6,23.2,60,40,30,0.072,0.144,760,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_4072,7154,3934,9147,1,9.8,9.8,60,40,21,0.0504,0.0504,320,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_81963,7153,3934,9147,1,11.9,11.9,60,40,30,0.072,0.072,390,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_91192,7152,3934,9147,1,6.3,6.3,60,40,15,0.036,0.036,198,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_91192,7151,3934,9147,1,12.6,12.6,60,40,30,0.072,0.072,418,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_10944,7150,3934,9147,1,4.3,4.3,60,40,15,0.036,0.036,126,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_10944,7149,3934,9147,2,11.5,23,60,40,30,0.072,0.144,756,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_23077,7148,3934,9147,1,5.6,5.6,60,40,15,0.036,0.036,171,Sea,19492,2023
2023-01-13T00:00:00Z,3934,CF-HK-23010198,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666170609611_23077,7147,3934,9147,2,12.1,24.2,60,40,30,0.072,0.144,798,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_70097,7202,3939,9167,1,3.5,3.5,60,40,15,0.036,0.036,109,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_70097,7201,3939,9167,6,7.3,43.8,60,40,30,0.072,0.432,1530,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_86642,7200,3939,9167,1,6.272,6.272,60,40,30,0.072,0.072,210,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_86642,7199,3939,9167,1,7.4,7.4,60,40,30,0.072,0.072,255,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_88296,7198,3939,9167,1,5.77,5.77,60,40,30,0.072,0.072,195,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_88296,7197,3939,9167,3,7.4,22.200000000000003,60,40,30,0.072,0.216,780,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504053_11930,7196,3939,9167,4,7.2,28.8,60,40,30,0.072,0.288,1008,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_30451,7195,3939,9167,1,4.38,4.38,60,40,21,0.0504,0.0504,143,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_30451,7194,3939,9167,5,7.5,37.5,60,40,30,0.072,0.36,1320,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_75033,7193,3939,9167,1,2.8,2.8,60,40,15,0.036,0.036,79,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_75033,7192,3939,9167,4,7.3,29.2,60,40,30,0.072,0.288,1020,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_14649,7191,3939,9167,1,3.75,3.75,60,40,15,0.036,0.036,120,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_14649,7190,3939,9167,4,7.5,30,60,40,30,0.072,0.288,1056,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_45076,7189,3939,9167,1,3.2,3.2,60,40,15,0.036,0.036,98,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_45076,7188,3939,9167,5,7.2,36,60,40,30,0.072,0.36,1260,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_7766,7187,3939,9167,1,7.149,7.149,60,40,30,0.072,0.072,250,Sea,19492,2023
2023-01-13T00:00:00Z,3939,CF-HK-23010203,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666230504052_7766,7186,3939,9167,6,7.4,44.400000000000006,60,40,30,0.072,0.432,1560,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_32910,7223,3941,9169,1,3.2,3.2,60,40,15,0.036,0.036,80,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_32910,7222,3941,9169,2,9,18,60,40,30,0.072,0.144,540,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_90790,7221,3941,9169,1,4,4,60,40,15,0.036,0.036,108,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_90790,7220,3941,9169,1,8.5,8.5,60,40,30,0.072,0.072,252,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_22555,7219,3941,9169,1,7.19,7.19,60,40,30,0.072,0.072,210,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_22555,7218,3941,9169,4,8.7,34.8,60,40,30,0.072,0.288,1040,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_24616,7217,3941,9169,1,8.31,8.31,60,40,30,0.072,0.072,247,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_24616,7216,3941,9169,5,9,45,60,40,30,0.072,0.36,1350,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_94038,7215,3941,9169,1,4.4,4.4,60,40,15,0.036,0.036,120,Sea,19492,2023
2023-01-13T00:00:00Z,3941,CF-HK-23010205,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666232591275_94038,7214,3941,9169,9,8.7,78.3,60,40,30,0.072,0.648,2340,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_54625,7257,3943,9181,1,9.5,9.5,60,40,15,0.036,0.036,246,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_54625,7256,3943,9181,6,10,60,60,40,30,0.072,0.432,1560,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_50310,7255,3943,9181,1,8.104,8.104,60,40,30,0.072,0.072,207,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_50310,7254,3943,9181,5,10,50,60,40,30,0.072,0.36,1305,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_36720,7253,3943,9181,1,4.6,4.6,60,40,15,0.036,0.036,110,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_36720,7252,3943,9181,6,10.264,61.583999999999996,60,40,30,0.072,0.432,1584,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_69549,7251,3943,9181,1,9.588,9.588,60,40,30,0.072,0.072,247,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_69549,7250,3943,9181,6,10.5,63,60,40,30,0.072,0.432,1638,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_88199,7249,3943,9181,1,9.895,9.895,60,40,30,0.072,0.072,257,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_88199,7248,3943,9181,2,10,20,60,40,30,0.072,0.144,520,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_34702,7247,3943,9181,1,7.6,7.6,60,40,30,0.072,0.072,190,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_37100,7246,3943,9181,1,7.8,7.8,60,40,30,0.072,0.072,195,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_83986,7245,3943,9181,2,9.8,19.6,60,40,30,0.072,0.144,506,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_7432,7244,3943,9181,1,6.8,6.8,60,40,21,0.0504,0.0504,171,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_7432,7243,3943,9181,2,9.8,19.6,60,40,30,0.072,0.144,504,Sea,19492,2023
2023-01-13T00:00:00Z,3943,CF-HK-23010207,Sea,DDP,"Shanghai, China","Rotterdam, Netherlands",China,Netherlands,Concept 4 SRL - Kiabi,"Wenzhou Dongtian Glasses Manufacture Co.,Ltd",3173_1666245463113_2365,7242,3943,9181,1,9.016,9.016,60,40,30,0.072,0.072,231,Sea,19492,2023
